run_name,dataset,protocol,recording_id,measurement_id,aggregation_unit,start_frame,end_frame,start_second,end_second,duration_seconds,predicted_hr_bpm,gt_hr_bpm,signed_error_bpm,absolute_error_bpm,absolute_percentage_error,waveform_pearson,snr_db,signal_samples,gt_signal_mean,gt_signal_std,prediction_signal_mean,prediction_signal_std,fft_bin_spacing_bpm,failure_type
PURE_INTRA,PURE,old,1001,4,window,120,360,4.0,12.0,8.0,97.5,90.0,7.5,7.5,8.333333333333332,-0.12257736945075824,nan,240,-0.031631954066646574,0.8800825720710609,-0.030296561650419555,0.9696845726145097,7.5,one_bin
PURE_INTRA,PURE,old,1001,25,window,750,990,25.0,33.0,8.0,82.5,90.0,-7.5,7.5,8.333333333333332,0.0007205959714927518,nan,240,0.021798152838358377,0.9982792020479613,0.0031155586630477144,0.9454784967326607,7.5,one_bin
PURE_INTRA,PURE,old,1001,27,window,810,1050,27.0,35.0,8.0,82.5,90.0,-7.5,7.5,8.333333333333332,0.2854806187911751,nan,240,-0.042212077487385494,0.985867144690667,-0.035991341453952816,0.938453092458861,7.5,one_bin
PURE_INTRA,PURE,old,1001,28,window,840,1080,28.0,36.0,8.0,90.0,82.5,7.5,7.5,9.090909090909092,0.12314876283245176,nan,240,0.03550138986256433,0.9871835293177237,-0.03021463202894725,0.9386525388342629,7.5,one_bin
PURE_INTRA,PURE,old,1001,31,window,930,1170,31.0,39.0,8.0,90.0,82.5,7.5,7.5,9.090909090909092,0.215796601077304,nan,240,-0.01909466428168734,0.9776354035183354,-0.027385951333697575,0.9611249152377495,7.5,one_bin
PURE_INTRA,PURE,old,1001,33,window,990,1230,33.0,41.0,8.0,90.0,82.5,7.5,7.5,9.090909090909092,0.17072420501704022,nan,240,-0.005637339026368263,0.9854237190111833,-0.01928993977784231,0.9415139926740237,7.5,one_bin
PURE_INTRA,PURE,old,1001,46,window,1380,1620,46.0,54.0,8.0,82.5,75.0,7.5,7.5,10.0,0.48685402794809773,nan,240,-0.00597485605853173,1.0578822287157856,-0.03117947477387873,0.9718371812804847,7.5,one_bin
PURE_INTRA,PURE,old,1001,49,window,1470,1710,49.0,57.0,8.0,82.5,75.0,7.5,7.5,10.0,0.5076058208556151,nan,240,0.03662477763788465,1.0308417417626698,-0.022248142603504183,0.9599796123186071,7.5,one_bin
PURE_INTRA,PURE,old,1001,51,window,1530,1770,51.0,59.0,8.0,75.0,82.5,-7.5,7.5,9.090909090909092,0.5637215019472697,nan,240,0.04053785861737886,1.0301352940821134,0.032581037198083314,0.9395222014586985,7.5,one_bin
PURE_INTRA,PURE,old,1002,4,window,120,360,4.0,12.0,8.0,105.0,97.5,7.5,7.5,7.6923076923076925,0.07420094194117753,nan,240,0.07443800681288495,1.2131672857695874,-0.0019903443942883457,0.8739575400736567,7.5,one_bin
PURE_INTRA,PURE,old,1002,20,window,600,840,20.0,28.0,8.0,105.0,97.5,7.5,7.5,7.6923076923076925,0.7233328630116592,nan,240,-0.10544231752216643,1.2891196758737533,-0.024622814229194986,0.8950893948268707,7.5,one_bin
PURE_INTRA,PURE,old,1002,21,window,630,870,21.0,29.0,8.0,105.0,97.5,7.5,7.5,7.6923076923076925,0.7168836416344265,nan,240,-0.07341020974900066,1.2411347220010736,0.01103250748208101,0.8319137328395001,7.5,one_bin
PURE_INTRA,PURE,old,1002,22,window,660,900,22.0,30.0,8.0,97.5,105.0,-7.5,7.5,7.142857142857142,0.6761725708577767,nan,240,-0.0638399419302645,1.1796648429521814,-0.018096181641279907,0.8571195420967743,7.5,one_bin
PURE_INTRA,PURE,old,1002,33,window,990,1230,33.0,41.0,8.0,90.0,97.5,-7.5,7.5,7.6923076923076925,0.6538119807486159,nan,240,-0.030866757141719367,0.7009810525793648,0.005585985256618037,0.8575072804085647,7.5,one_bin
PURE_INTRA,PURE,old,1002,34,window,1020,1260,34.0,42.0,8.0,105.0,97.5,7.5,7.5,7.6923076923076925,0.7321349672079009,nan,240,-0.02036234698868807,0.707718545207549,-0.02311816964285213,0.9311047846858671,7.5,one_bin
PURE_INTRA,PURE,old,1002,35,window,1050,1290,35.0,43.0,8.0,90.0,97.5,-7.5,7.5,7.6923076923076925,0.6853670386959393,nan,240,0.007132847665685419,0.7199270659017466,0.007716361452090233,0.928740907768003,7.5,one_bin
PURE_INTRA,PURE,old,1002,42,window,1260,1500,42.0,50.0,8.0,90.0,82.5,7.5,7.5,9.090909090909092,0.8360002133298016,nan,240,-0.02697150598443671,0.8401376962628313,-0.009980210878304663,0.9321386276487377,7.5,one_bin
PURE_INTRA,PURE,old,1003,4,window,120,360,4.0,12.0,8.0,67.5,75.0,-7.5,7.5,10.0,0.5389342513127806,nan,240,-0.23937760780805856,0.938065616623244,-0.03577388695606147,0.9970486545899041,7.5,one_bin
PURE_INTRA,PURE,old,1003,7,window,210,450,7.0,15.0,8.0,75.0,67.5,7.5,7.5,11.11111111111111,0.7948067402238115,nan,240,-0.15446397312452376,1.1555461099549087,-0.014953506482966736,0.937487667446794,7.5,one_bin
PURE_INTRA,PURE,old,1003,8,window,240,480,8.0,16.0,8.0,75.0,67.5,7.5,7.5,11.11111111111111,0.7801746592031806,nan,240,-0.121954562587131,1.244581793818334,-0.006736637896409252,0.9458199337228052,7.5,one_bin
PURE_INTRA,PURE,old,1003,9,window,270,510,9.0,17.0,8.0,75.0,67.5,7.5,7.5,11.11111111111111,0.822911653650883,nan,240,-0.06346227492248753,1.294761070878524,-0.012075862364981569,0.929031631351687,7.5,one_bin
PURE_INTRA,PURE,old,1003,18,window,540,780,18.0,26.0,8.0,75.0,67.5,7.5,7.5,11.11111111111111,0.7280410396332893,nan,240,0.021568554478628925,0.8754566952160137,-0.0003025804729170319,0.9503002098221165,7.5,one_bin
PURE_INTRA,PURE,old,1003,19,window,570,810,19.0,27.0,8.0,75.0,67.5,7.5,7.5,11.11111111111111,0.6845745795716429,nan,240,-0.013901032976986298,0.9692750386152266,-0.013617959299679643,0.9684133319401615,7.5,one_bin
PURE_INTRA,PURE,old,1003,25,window,750,990,25.0,33.0,8.0,75.0,67.5,7.5,7.5,11.11111111111111,0.527358746817638,nan,240,-0.014167751989412721,1.3174300523506566,-0.021507943887887845,0.9723659534032605,7.5,one_bin
PURE_INTRA,PURE,old,1003,26,window,780,1020,26.0,34.0,8.0,75.0,67.5,7.5,7.5,11.11111111111111,0.5549965121653447,nan,240,-0.03514762703508009,1.2686594883850553,-0.03175326995481,0.9702304168289271,7.5,one_bin
PURE_INTRA,PURE,old,1003,32,window,960,1200,32.0,40.0,8.0,67.5,75.0,-7.5,7.5,10.0,0.2810559055134608,nan,240,0.036213852979159696,0.8205327882191671,-0.004924862622092441,0.9451065626806724,7.5,one_bin
PURE_INTRA,PURE,old,1003,33,window,990,1230,33.0,41.0,8.0,67.5,75.0,-7.5,7.5,10.0,0.11022577716215824,nan,240,0.0663248130032892,0.8203774328352594,0.006822480848322043,0.977212773527703,7.5,one_bin
