run_name,dataset,protocol,recording_id,measurement_id,aggregation_unit,start_frame,end_frame,start_second,end_second,duration_seconds,predicted_hr_bpm,gt_hr_bpm,signed_error_bpm,absolute_error_bpm,absolute_percentage_error,waveform_pearson,snr_db,signal_samples,gt_signal_mean,gt_signal_std,prediction_signal_mean,prediction_signal_std,fft_bin_spacing_bpm,failure_type
UBFC_INTRA,UBFC,old,subject41,0,window,0,240,0.0,8.0,8.0,82.5,105.0,-22.5,22.5,21.428571428571427,0.48861138474633425,nan,240,-0.35909622745541275,0.6977569050862482,-0.024998064156060727,0.8286876411866884,7.5,three_bins
UBFC_INTRA,UBFC,old,subject41,7,window,210,450,7.0,15.0,8.0,90.0,105.0,-15.0,15.0,14.285714285714285,0.512105037882877,nan,240,-0.0338574415592026,0.7802399430982483,-0.007982671561275348,0.8861718822623146,7.5,two_bins
UBFC_INTRA,UBFC,old,subject41,26,window,780,1020,26.0,34.0,8.0,105.0,112.5,-7.5,7.5,6.666666666666667,0.636062527874421,nan,240,-0.18468466962398752,0.9123833867157123,0.017707335400815746,0.917547949458031,7.5,one_bin
UBFC_INTRA,UBFC,old,subject41,35,window,1050,1290,35.0,43.0,8.0,90.0,97.5,-7.5,7.5,7.6923076923076925,0.661973433559905,nan,240,0.19040225991287543,0.9711910401549431,-0.00802287020043792,0.8763358113227102,7.5,one_bin
UBFC_INTRA,UBFC,old,subject41,54,window,1620,1860,54.0,62.0,8.0,90.0,105.0,-15.0,15.0,14.285714285714285,0.37493813771280304,nan,240,0.18428507934084054,1.2357542120514404,0.019891429581263064,0.9519004082619845,7.5,two_bins
UBFC_INTRA,UBFC,old,subject42,4,window,120,360,4.0,12.0,8.0,90.0,82.5,7.5,7.5,9.090909090909092,0.8555468323560236,nan,240,-0.4078588727075675,1.1541455351353198,0.01882911442254016,0.9325377340765678,7.5,one_bin
UBFC_INTRA,UBFC,old,subject43,5,window,150,390,5.0,13.0,8.0,90.0,97.5,-7.5,7.5,7.6923076923076925,0.5056514405748413,nan,240,-0.13101865174202137,1.3350654337538332,0.024305714309523167,0.8893592795644036,7.5,one_bin
UBFC_INTRA,UBFC,old,subject43,16,window,480,720,16.0,24.0,8.0,97.5,105.0,-7.5,7.5,7.142857142857142,0.3997903642165191,nan,240,0.029059159376287506,1.075187280098535,0.007408877093728476,0.8711313709827759,7.5,one_bin
UBFC_INTRA,UBFC,old,subject43,55,window,1650,1890,55.0,63.0,8.0,97.5,105.0,-7.5,7.5,7.142857142857142,0.5816553189476263,nan,240,-0.02366214275123232,0.8374610324924198,0.011733080679561077,0.8977207262616418,7.5,one_bin
UBFC_INTRA,UBFC,old,subject44,15,window,450,690,15.0,23.0,8.0,82.5,75.0,7.5,7.5,10.0,0.7850274358132798,nan,240,0.05847187825979116,0.8747201492902797,0.01992707978317024,0.956272377607547,7.5,one_bin
