run_name,dataset,protocol,recording_id,measurement_id,aggregation_unit,start_frame,end_frame,start_second,end_second,duration_seconds,predicted_hr_bpm,gt_hr_bpm,signed_error_bpm,absolute_error_bpm,absolute_percentage_error,waveform_pearson,snr_db,signal_samples,gt_signal_mean,gt_signal_std,prediction_signal_mean,prediction_signal_std,fft_bin_spacing_bpm,failure_type
PURE_TO_UBFC_CROSS,UBFC,old,subject14,0,window,0,240,0.0,8.0,8.0,105.0,67.5,37.5,37.5,55.55555555555556,0.6731870934522566,nan,240,-0.20069215193610687,0.8691778201467808,0.026161749365364764,0.8624761875827938,7.5,super_harmonic_1p5x
PURE_TO_UBFC_CROSS,UBFC,old,subject44,30,window,900,1140,30.0,38.0,8.0,52.5,90.0,-37.5,37.5,41.66666666666667,0.4145654282786471,nan,240,-0.002737837592418376,1.0691402615905947,0.024939648282506752,0.8327856568284226,7.5,sub_harmonic_half
PURE_TO_UBFC_CROSS,UBFC,old,subject44,32,window,960,1200,32.0,40.0,8.0,52.5,90.0,-37.5,37.5,41.66666666666667,0.4793243346003161,nan,240,-0.008408716937087772,1.0523404713763984,-0.01537196972542542,0.8628821234724994,7.5,sub_harmonic_half
PURE_TO_UBFC_CROSS,UBFC,old,subject27,4,window,120,360,4.0,12.0,8.0,112.5,90.0,22.5,22.5,25.0,0.5344982381418674,nan,240,-0.09696938253609995,0.9591722462501265,-0.0176071926387702,0.9043958266324219,7.5,three_bins
PURE_TO_UBFC_CROSS,UBFC,old,subject3,24,window,720,960,24.0,32.0,8.0,105.0,82.5,22.5,22.5,27.27272727272727,0.8306066767451876,nan,240,-0.014404318349935016,1.126430744433136,-0.027851711746913484,0.9373819336750282,7.5,super_harmonic_1p5x
PURE_TO_UBFC_CROSS,UBFC,old,subject41,0,window,0,240,0.0,8.0,8.0,82.5,105.0,-22.5,22.5,21.428571428571427,0.5998613668858767,nan,240,-0.35909622745541275,0.6977569050862482,-0.012174086585310523,0.8227666745860558,7.5,three_bins
PURE_TO_UBFC_CROSS,UBFC,old,subject45,50,window,1500,1740,50.0,58.0,8.0,90.0,112.5,-22.5,22.5,20.0,0.7616197923407358,nan,240,0.11991164175241503,0.8374915345266792,-0.010485098174666689,0.9188463726519899,7.5,three_bins
PURE_TO_UBFC_CROSS,UBFC,old,subject4,28,window,840,1080,28.0,36.0,8.0,112.5,90.0,22.5,22.5,25.0,0.48753235450714344,nan,240,-0.048499825586153004,1.0767862904191092,-0.01576895443400924,0.9028757928377473,7.5,three_bins
PURE_TO_UBFC_CROSS,UBFC,old,subject4,31,window,930,1170,31.0,39.0,8.0,105.0,82.5,22.5,22.5,27.27272727272727,0.5611447559052324,nan,240,-0.2178969932147773,0.9696508821850377,0.028184434517888303,0.9149972115357226,7.5,super_harmonic_1p5x
PURE_TO_UBFC_CROSS,UBFC,old,subject14,24,window,720,960,24.0,32.0,8.0,67.5,82.5,-15.0,15.0,18.181818181818183,0.8153411435788874,nan,240,0.06438899291838439,0.9548847174719163,-0.018828440168055807,0.9514107532113191,7.5,two_bins
PURE_TO_UBFC_CROSS,UBFC,old,subject14,30,window,900,1140,30.0,38.0,8.0,75.0,90.0,-15.0,15.0,16.666666666666664,0.7368762349768561,nan,240,0.034668014625645546,0.9935845491821014,-0.008389118713174196,0.9145437679114795,7.5,two_bins
PURE_TO_UBFC_CROSS,UBFC,old,subject14,39,window,1170,1410,39.0,47.0,8.0,82.5,67.5,15.0,15.0,22.22222222222222,0.8226139919148995,nan,240,0.1025016142685218,1.087144775758008,0.0025856606347451944,0.9436814384173202,7.5,two_bins
PURE_TO_UBFC_CROSS,UBFC,old,subject14,54,window,1620,1860,54.0,62.0,8.0,82.5,67.5,15.0,15.0,22.22222222222222,0.6325794860417948,nan,240,0.13263683464135798,0.9544220299374528,-0.022748075923700463,0.8925898077342278,7.5,two_bins
PURE_TO_UBFC_CROSS,UBFC,old,subject14,55,window,1650,1890,55.0,63.0,8.0,82.5,67.5,15.0,15.0,22.22222222222222,0.658444134272592,nan,240,0.22130835730247764,0.9423038600959841,-0.002363863078955832,0.8877222108202637,7.5,two_bins
PURE_TO_UBFC_CROSS,UBFC,old,subject1,7,window,210,450,7.0,15.0,8.0,97.5,112.5,-15.0,15.0,13.333333333333334,0.4579268890200136,nan,240,0.10473642945671893,0.984097960005057,0.00854309247881903,0.8915350495968187,7.5,two_bins
PURE_TO_UBFC_CROSS,UBFC,old,subject20,9,window,270,510,9.0,17.0,8.0,135.0,120.0,15.0,15.0,12.5,0.701382898138696,nan,240,-0.16736526734869894,0.9126143458047605,-0.020117915180904628,0.8789133713690591,7.5,two_bins
PURE_TO_UBFC_CROSS,UBFC,old,subject24,5,window,150,390,5.0,13.0,8.0,90.0,105.0,-15.0,15.0,14.285714285714285,0.7798733396611538,nan,240,-0.3765274409764391,0.7826941859594206,-0.008001353523620863,0.9140831362137826,7.5,two_bins
PURE_TO_UBFC_CROSS,UBFC,old,subject25,14,window,420,660,14.0,22.0,8.0,127.5,112.5,15.0,15.0,13.333333333333334,0.33942416918651924,nan,240,0.03955126054966399,1.0848299412334959,0.031831135771008906,0.8465201050393013,7.5,two_bins
PURE_TO_UBFC_CROSS,UBFC,old,subject26,14,window,420,660,14.0,22.0,8.0,82.5,97.5,-15.0,15.0,15.384615384615385,0.515383459641797,nan,240,-0.06191683946380174,0.8599533682212798,-0.004234917691667347,0.9065221428580033,7.5,two_bins
PURE_TO_UBFC_CROSS,UBFC,old,subject27,9,window,270,510,9.0,17.0,8.0,90.0,105.0,-15.0,15.0,14.285714285714285,0.5248524333629074,nan,240,0.029275526250766872,1.0582064965878784,-0.013252926791048952,0.9085544537309345,7.5,two_bins
PURE_TO_UBFC_CROSS,UBFC,old,subject27,23,window,690,930,23.0,31.0,8.0,127.5,112.5,15.0,15.0,13.333333333333334,0.3346358445248691,nan,240,-0.11990025851863319,0.8569259481264473,0.007245768413120473,0.7915335071523085,7.5,two_bins
PURE_TO_UBFC_CROSS,UBFC,old,subject33,28,window,840,1080,28.0,36.0,8.0,127.5,112.5,15.0,15.0,13.333333333333334,0.6746073979659536,nan,240,0.1360983615668948,0.9843889248381583,0.034593176688029824,0.8988100668228753,7.5,two_bins
PURE_TO_UBFC_CROSS,UBFC,old,subject37,24,window,720,960,24.0,32.0,8.0,52.5,67.5,-15.0,15.0,22.22222222222222,0.7471326247903426,nan,240,0.41378387886934254,1.3219044383700191,-0.007672144161925942,0.9003164492752003,7.5,two_bins
PURE_TO_UBFC_CROSS,UBFC,old,subject3,28,window,840,1080,28.0,36.0,8.0,97.5,82.5,15.0,15.0,18.181818181818183,0.8610894989484301,nan,240,-0.09666041346829098,1.1579094438970543,0.012956168598471363,0.9228204058930274,7.5,two_bins
